331.265	0.351159	0.846186	0.306361	0.81465
331.474	0.345259	0.856572	0.301726	0.822738
331.684	0.339511	0.866934	0.297244	0.830802
331.894	0.333909	0.877267	0.292911	0.838839
332.104	0.328449	0.887567	0.288722	0.846845
332.314	0.323128	0.897832	0.284673	0.854818
332.525	0.319593	0.906021	0.28076	0.862756
332.736	0.317256	0.91278	0.276978	0.870655
332.947	0.314963	0.91951	0.273323	0.878514
333.159	0.312714	0.926211	0.269792	0.886332
333.37	0.310506	0.932883	0.26638	0.894106
333.582	0.308339	0.939527	0.263083	0.901835
333.795	0.306211	0.946142	0.259899	0.909518
334.007	0.304123	0.952728	0.256822	0.917154
334.22	0.302072	0.959285	0.253851	0.924742
334.433	0.300058	0.965814	0.250981	0.932281
334.647	0.29808	0.972314	0.248208	0.93977
334.86	0.296136	0.978785	0.245531	0.94721
335.074	0.294227	0.985228	0.242945	0.9546
335.288	0.292283	0.99182	0.240448	0.961938
335.503	0.290364	0.998408	0.238037	0.969226
335.718	0.288478	1.00497	0.235708	0.976462
335.933	0.286626	1.01149	0.23346	0.983648
336.148	0.284805	1.01799	0.23129	0.990782
336.364	0.283016	1.02446	0.229195	0.997865
336.579	0.281257	1.0309	0.227173	1.0049
336.796	0.279527	1.03731	0.225222	1.01188
337.012	0.277827	1.04369	0.223339	1.01881
337.229	0.276155	1.05005	0.221521	1.02569
337.446	0.27451	1.05637	0.219768	1.03252
337.663	0.272892	1.06267	0.218077	1.03929
337.88	0.271301	1.06894	0.216446	1.04602
338.098	0.269734	1.07518	0.214872	1.0527
338.316	0.268193	1.08139	0.213356	1.05933
338.535	0.266676	1.08758	0.211894	1.06592
338.753	0.265183	1.09374	0.210484	1.07245
338.972	0.263713	1.09987	0.209126	1.07894
339.192	0.262266	1.10597	0.207818	1.08537
339.411	0.26084	1.11205	0.206558	1.09177
339.631	0.259437	1.1181	0.205345	1.09811
339.851	0.258207	1.12408	0.204177	1.10441
340.071	0.257065	1.13	0.203053	1.11066
340.292	0.255942	1.13589	0.201972	1.11687
340.513	0.254835	1.14176	0.200933	1.12303
340.734	0.253745	1.14761	0.199933	1.12915
340.956	0.252672	1.15343	0.198973	1.13523
341.177	0.251616	1.15923	0.19805	1.14126
341.4	0.250574	1.165	0.197165	1.14725
341.622	0.249549	1.17074	0.196315	1.15319
341.845	0.248538	1.17647	0.195499	1.1591
342.068	0.247542	1.18217	0.194718	1.16496
342.291	0.246561	1.18784	0.193969	1.17078
342.514	0.245594	1.19349	0.193252	1.17656
342.738	0.24464	1.19912	0.192566	1.1823
342.962	0.2437	1.20473	0.19191	1.188
343.187	0.242773	1.21031	0.191283	1.19366
343.411	0.24186	1.21588	0.190684	1.19928
343.636	0.240959	1.22142	0.190113	1.20487
343.862	0.24007	1.22693	0.189569	1.21041
344.087	0.239194	1.23243	0.189051	1.21592
344.313	0.238329	1.2379	0.188558	1.2214
344.539	0.237469	1.24313	0.18809	1.22683
344.766	0.236616	1.2482	0.187646	1.23223
344.993	0.235774	1.25325	0.187225	1.23759
345.22	0.234941	1.25828	0.186827	1.24292
345.447	0.234118	1.26329	0.18645	1.24821
345.675	0.233305	1.26829	0.186096	1.25347
345.903	0.232502	1.27327	0.185762	1.25869
346.131	0.231708	1.27823	0.185448	1.26388
346.36	0.230923	1.28317	0.185154	1.26904
346.588	0.230147	1.2881	0.184879	1.27417
346.818	0.22938	1.29301	0.184623	1.27926
347.047	0.228622	1.29791	0.184385	1.28431
347.277	0.227872	1.30279	0.184165	1.28934
347.507	0.227131	1.30765	0.183962	1.29434
347.737	0.226398	1.31249	0.183775	1.2993
347.968	0.225673	1.31732	0.183605	1.30423
348.199	0.224956	1.32214	0.183451	1.30914
348.43	0.224247	1.32693	0.183312	1.31401
348.662	0.223546	1.33172	0.183188	1.31885
348.894	0.222852	1.33648	0.183078	1.32367
349.126	0.222166	1.34124	0.182983	1.32845
349.359	0.221488	1.34597	0.182901	1.3332
349.592	0.220816	1.35069	0.182833	1.33793
349.825	0.220151	1.3554	0.182778	1.34263
350.058	0.219494	1.36009	0.182735	1.3473
350.292	0.218843	1.36477	0.182705	1.35194
350.526	0.2182	1.36943	0.182686	1.35656
350.761	0.217562	1.37408	0.182679	1.36115
350.995	0.216932	1.37871	0.182684	1.36571
351.231	0.216308	1.38333	0.182699	1.37024
351.466	0.21569	1.38794	0.182725	1.37475
351.702	0.215078	1.39253	0.182761	1.37924
351.938	0.214473	1.3971	0.182807	1.38369
352.174	0.213873	1.40167	0.182863	1.38813
352.411	0.21328	1.40622	0.182929	1.39253
352.648	0.212692	1.41075	0.183003	1.39692
352.885	0.212111	1.41528	0.183087	1.40127
353.122	0.211535	1.41979	0.183179	1.40561
353.36	0.210964	1.42428	0.183279	1.40992
353.599	0.210399	1.42877	0.183387	1.4142
353.837	0.20984	1.43324	0.183503	1.41847
354.076	0.209285	1.43769	0.183627	1.42271
354.315	0.208695	1.44202	0.183758	1.42692
354.555	0.208066	1.44622	0.183896	1.43111
354.795	0.207441	1.4504	0.184041	1.43528
355.035	0.206822	1.45457	0.184192	1.43943
355.275	0.206208	1.45873	0.18435	1.44356
355.516	0.205599	1.46288	0.184514	1.44766
355.757	0.204995	1.46702	0.184684	1.45175
355.999	0.204396	1.47115	0.18486	1.45581
